id,INFORMAL_GROUP_ID,RECOMMENDED_SCIENTIFIC_NAME,COMMON_NAME,SYNONYM
99320,62,Myzocallis castanicola,,
21211,62,Myzocallis myricae,,
367366,62,Myzocallis walshii,,
16647,62,Myzocallis boerneri,Turkey Oak Aphid,
54790,62,Myzocallis carpini,,
173875,62,Myzocallis coryli,,
366231,62,Myzocallis schreiberi,,
215538,14,Myzocytiopsidaceae,,
94260,14,Myzocytiopsidales,,
233232,14,Myzocytiopsis,,
57424,14,Myzocytiopsis bolata,,
206434,14,Myzocytiopsis osiris,,
94643,14,Myzocytiopsis retifoveata,,
289840,62,Myzodium,,
122373,62,Myzodium modestum,,
141677,19,Myzomolgus,,
157710,19,Myzomolgus stupendus,,
166800,19,Myzopontius,,
75687,19,Myzopontius pungens,,
333800,5,Myzostoma,,
331779,5,Myzostoma cirriferum,,
44509,5,Myzostomida,,
335184,5,Myzostomidae,,
46245,62,Myzotoxoptera,,
9916,62,Myzotoxoptera wimshurstae,,
337807,80,Myzozoa,,
256395,62,Myzus,,
287192,62,Myzus langei,,
59069,62,Myzus cerasi,Cherry Aphid,
366473,62,Myzus hemerocallis,,
219152,62,Myzus lythri,,
367201,62,Myzus ornatus,,
254652,62,Myzus padellus,,
366085,62,Myzus varians,,
30213,62,Myzus ajugae,,
29135,62,Myzus ascalonicus,,
51629,62,Myzus certus,,
97461,62,Myzus dianthicola,,
126004,62,Myzus ligustri,,
195038,62,Myzus myosotidis,,
367241,62,Myzus persicae,,
226338,62,Myzus cymbalariae,,
91267,62,Nabidae,,
74161,62,Nabis,,
113083,62,Nabis limbatus,Marsh Damselbug,
250647,62,Nabis lineatus,Reed Damsel Bug,
6851,62,Nabis flavomarginatus,Broad Damselbug,
201138,62,Nabis brevis,,
126189,62,Nabis ericetorum,Heath Damselbug,
218680,62,Nabis ferus,Field Damsel Bug,
22750,62,Nabis pseudoferus,,
235702,62,Nabis rugosus,Common Damselbug,
27774,3,Naccaria,,
331424,3,Naccaria wiggii,,
333525,3,Naccariaceae,,
214723,39,Nacerdes,,
237741,39,Nacerdes melanura,Wharf Borer,
228276,86,Nacobbus,,
113552,86,Nacobbus aberrans,,
177138,86,Nacobbus dorsalis,,
127741,86,Nacobbus serendipiticus,,
287373,96,Nadejdolepis,,
287993,96,Nadejdolepis solowiowi,,
130177,14,Naegeliella,,
46910,14,Naegeliella flagellifera,,
291018,80,Naegleria,,
201347,80,Naegleria gruberi,,
23572,29,Naemacyclus,,
200886,29,Naemacyclus caulium,,
128218,29,Naemacyclus fimbriatus,,
47663,29,Naematelia,,
47413,29,Naematelia virescens,,
145465,29,Naemospora,,
98974,29,Naemospora crocea,,
86378,29,Naemospora croceola,,
176452,29,Naemospora microspora,,
79260,29,Naemospora strobi,,
113709,53,Naenia,,
140449,53,Naenia typica,Gothic,
248218,29,Naetrocymbaceae,,
129682,29,Naevala,,
79287,29,Naevala perexigua,,
117193,29,Naevala seriata,,
151140,29,Naeviopsis,,
213280,29,Naeviopsis tithymalina,,
203528,19,Nagurus,,
41681,19,Nagurus cristatus,,
176054,19,Nagurus nanus,,
68792,5,Naiades,,
332890,5,Naiades cantrainii,,
120208,5,Nainereis,,
331793,5,Naineris,,
332398,5,Naineris laevigata,,
339020,5,Naineris quadricuspida,,
334877,5,Nais,,
27709,29,Naïs,,
366258,5,Nais alpina,,
366273,5,Nais barbata,,
366593,5,Nais bretscheri,,
203262,5,Nais communis,,
339028,5,Nais elinguis,,
49750,29,Naïs inornata,,
367230,5,Nais pardalis,,
334133,5,Nais pseudobtusa,,
365809,5,Nais simplex,,
71762,5,Nais variabilis,,
52682,27,Najas,,
247316,27,Najas flexilis,Slender Naiad,
84619,27,Najas graminea,,
129942,27,Najas marina,Holly-leaved Naiad,Hollyweed
49965,27,Najas marina ssp. intermedia,,
229545,39,Nalassus,,
132570,39,Nalassus laevioctostriatus,,
342069,5,Namalycastis,,
335043,5,Namalycastis brevicornis,,
333827,5,Namanereidinae,,
287740,69,Nanaloricida,,
288678,69,Nanaloricidae,,
285931,69,Nanaloricus,,
286267,69,Nanaloricus mysticus,,
341841,19,Nanaspididae,,
74429,19,Nanaspis,,
105470,19,Nanaspis ninae,,
289160,9,Nandayus,,
290560,9,Nandayus nenday,Nanday Parakeet,
184920,1,Nanhermannia,,
24633,1,Nanhermannia coronata,,
226368,1,Nanhermannia elegantula,,
8711,1,Nanhermannia nana,,
99392,1,Nanhermannia sellnicki,,
110646,1,Nanhermanniidae,,
164709,63,Nanna,,
111194,63,Nanna armillata,,
168198,63,Nanna brevifrons,,
238956,63,Nanna fasciata,,
157489,63,Nanna flavipes,,
252409,63,Nanna inermis,,
114615,63,Nanna multisetosa,,
249256,63,Nanna tibiella,,
333565,19,Nannastacidae,,
169976,19,Nannastacus,,
226990,19,Nannastacus brevicaudatus,,
238868,19,Nannastacus longirostris,,
86394,19,Nannastacus unguiculatus,,
219591,29,Nannizzia,,
287645,29,Nannizzia cajetana,,
90271,29,Nannizzia fulva,,
122474,29,Nannizzia gypsea,,
5925,29,Nannizzia incurvata,,
65934,29,Nannizzia obtusa,,
182503,29,Nannizzia ossicola,,
14964,29,Nannizzia otae,,
93011,29,Nannizzia persicolor,,
291335,10,Nannobrachium,,
145113,10,Nannobrachium atrum,,
335799,19,Nannocalanus,,
342090,19,Nannocalanus minor,,
225625,19,Nannocandona,,
118621,19,Nannocandona faba,,
73552,3,Nannochloris,,
135938,3,Nannochloris oculata,,
338479,19,Nannocythere,,
29204,19,Nannocythere pavo,,
66583,86,Nannolaimoides,,
202181,86,Nannolaimoides effilatus,,
47583,86,Nannolaimus,,
247928,86,Nannolaimus fusus,,
57847,19,Nannomesochra,,
72150,19,Nannomesochra arupinensis,,
342003,19,Nannoniscidae,,
366534,19,Nannoniscoides,,
367416,19,Nannoniscoides angulatus,,
335102,19,Nannoniscus,,
237106,19,Nannoniscus oblongus,,
337663,19,Nannonyx,,
332329,19,Nannonyx goesi,,
341817,19,Nannonyx spinimanus,,
333055,19,Nannopodidae,,
122789,19,Nannopus,,
47426,19,Nannopus palustris,,
331533,19,Nannosquillidae,,
88716,63,Nanocladius,,
113102,63,Nanocladius balticus,,
14622,63,Nanocladius bicolor,,
91782,63,Nanocladius rectinervis,,
121161,72,Nanogona,,
176912,72,Nanogona polydesmoides,Eyed Flat-backed Millipede,
66302,16,Nanomia,,
335980,16,Nanomia cara,,
341781,21,Nanoneis,,
333660,21,Nanoneis haslea,,
57936,39,Nanophyes,,
222688,39,Nanophyes marmoratus,Loosestrife Weevil,
102891,39,Nanophyidae,,
231743,1,Nanorchestes,,
163492,1,Nanorchestes amphibius,,
93437,1,Nanorchestidae,,
158436,29,Nanostictis,,
117592,29,Nanostictis christiansenii,,
137515,10,Nansenia,,
30020,10,Nansenia groenlandica,,
153597,10,Nansenia oblita,,
97967,29,Naohidea,,
16622,29,Naohidea sebacea,,
165357,29,Naohideales,,
229820,29,Naohidemyces,,
18877,29,Naohidemyces vacciniorum,,
236335,63,Napomyza,,
10377,63,Napomyza bellidis,,
35859,63,Napomyza carotae,,
54295,63,Napomyza cichorii,,
196155,63,Napomyza elegans,,
177234,63,Napomyza hirticornis,,
243521,63,Napomyza lateralis,,
180173,63,Napomyza nigriceps,,
88015,63,Napomyza plumea,,
23509,63,Napomyza scrophulariae,,
69904,63,Napomyza tripolii,,
243914,10,Narcetes,,
220881,10,Narcetes stomias,,
72992,27,Narcissus,Daffodils,Garden Daffodil
67820,27,Narcissus agg.,,
76278,27,Narcissus bicolor,Two-coloured Daffodil,
96494,27,Narcissus bulbocodium,Hoop-petticoat Daffodil,
135609,27,Narcissus cyclamineus,Cyclamen-flowered Daffodil,
366278,27,Narcissus cyclamineus x poeticus,,
365855,27,Narcissus cyclamineus x tazetta,,
197233,27,Narcissus jonquilla,Jonquil,
118500,27,Narcissus minor,Lesser Daffodil,
53657,27,Narcissus papyraceus,Paper-white Daffodil,
145702,27,Narcissus poeticus,Pheasant's-eye Daffodil,Pheasant's Eye
253060,27,Narcissus poeticus ssp. poeticus,,
57486,27,Narcissus poeticus ssp. radiiflorus,,
82680,27,Narcissus poeticus x pseudonarcissus = N. x incomparabilis,Nonesuch Daffodil,
46314,27,Narcissus pseudonarcissus,Daffodil,
163504,27,Narcissus pseudonarcissus agg.,,
49976,27,Narcissus pseudonarcissus ssp. major,Spanish Daffodil,
204400,27,Narcissus pseudonarcissus ssp. moschatus,White Daffodil,
121458,27,Narcissus pseudonarcissus ssp. nobilis,Large-flowered Daffodil,
245439,27,Narcissus pseudonarcissus ssp. obvallaris,Tenby Daffodil,
153810,27,Narcissus pseudonarcissus ssp. pallidiflorus,Pale-flowered Daffodil,
165946,27,Narcissus pseudonarcissus ssp. pseudonarcissus,Daffodil,Wild Daffodil
169168,27,Narcissus pseudonarcissus x cyclamineus = N. x monochromus,Reflexed Daffodil,
143795,27,Narcissus pseudonarcissus x jonquilla = N. x odorus,Campernelle Jonquil,Hybrid Jonquil
367408,27,Narcissus pseudonarcissus x triandrus,,
61572,27,Narcissus tazetta,Bunch-flowered Daffodil,
182268,27,Narcissus tazetta x cyclamineus = N. x cyclazetta,Head-to-head Daffodil,
137045,27,Narcissus tazetta x jonquilla = N. x intermedius,Intermediate Jonquil,
92502,27,Narcissus tazetta x poeticus = N. x medioluteus,Primrose-peerless,
339512,16,Narcomedusae,,
35967,68,Nardia,,
173331,68,Nardia breidleri,Book Flapwort,
171063,68,Nardia compressa,Compressed Flapwort,
192515,68,Nardia geoscyphus,Earth-cup Flapwort,
198503,68,Nardia insecta,Bug Flapwort,
248461,68,Nardia scalaris,Ladder Flapwort,
255062,27,Narduroides,,
104950,27,Narduroides salzmannii,,
147823,27,Nardus,,
246475,27,Nardus stricta,Mat-grass,
287793,16,Narella,,
290396,16,Narella allmani,,
340432,16,Narella bellissima,,
285983,16,Narella versluysi,,
33902,39,Nargus,,
214064,39,Nargus anisotomoides,,
102091,39,Nargus velox,,
11306,39,Nargus wilkinii,,
366866,73,Naricava,,
366852,73,Naricava dilatata,,
285845,27,Nartheciaceae,,
95604,27,Narthecium,,
21261,27,Narthecium ossifragum,Bog Asphodel,
195811,53,Narycia,,
178940,53,Narycia monilifera,,
102508,53,Nascia,,
109530,53,Nascia cilialis,,
228274,48,Nasonia,,
19006,48,Nasonia vitripennis,,
286494,62,Nasonovia,,
223920,62,Nasonovia dasyphylli,,
25916,62,Nasonovia saxifragae,,
111825,62,Nasonovia compositellae,,
88593,62,Nasonovia compositellae ssp. compositellae,,
197052,62,Nasonovia compositellae ssp. nigra,,
287495,62,Nasonovia pilosellae,,
21921,62,Nasonovia ribisnigri,,
335234,73,Nassariidae,,
331909,73,Nassariinae,,
339464,73,Nassarius,,
366196,73,Nassarius elatus,,
367095,73,Nassarius glabratus,,
337178,73,Nassarius incrassatus,Thick-lipped Dog Whelk,
339302,73,Nassarius pygmaeus,,
338873,73,Nassarius reticulatus,,
205118,27,Nassella,,
8350,27,Nassella brachychaeta,,
181589,27,Nassella brachychaetoides,,
95455,27,Nassella brachyphylla,,
186430,27,Nassella caespitosa,,
31881,27,Nassella charruana,,
61714,27,Nassella chilensis,,
71910,27,Nassella filiculmis,,
19349,27,Nassella flaccidula,,
114329,27,Nassella formicarum,,
161173,27,Nassella hyalina,,
105246,27,Nassella jurgensii,,
74769,27,Nassella pampeana,,
156517,27,Nassella philippii,,
181703,27,Nassella poeppigiana,,
104813,27,Nassella tenuis,,
126024,27,Nassella tenuissima,Argentine Needle-grass,
254038,27,Nassella trichotoma,,
366726,97,Nasua nasua,South American Coati,
196913,63,Natarsia,,
255825,63,Natarsia nugax,,
177738,63,Natarsia punctata,,
334736,19,Natatolana,,
341707,19,Natatolana borealis,,
334801,19,Natatolana gallica,,
366940,19,Natatolana imicola,,
365931,19,Natatolana neglecta,,
291272,83,Natator,,
222988,83,Natator depressus,,
16742,39,Nathrius,,
185228,39,Nathrius brevipennis,,
340179,73,Naticidae,,
334439,73,Naticinae,,
334081,73,Naticoidea,,
249702,83,Natrix,,
186357,83,Natrix natrix,Grass Snake,
44593,83,Natrix natrix ssp. helvetica,,
366674,83,Natrix tessellata,Dice Snake,
181293,29,Nattrassia,,
132865,29,Nattrassia mangiferae,,
123537,29,Naucoria,,
58859,29,Naucoria albotomentosa,,
74761,29,Naucoria alnetorum,,
25945,29,Naucoria amarescens,,
220917,29,Naucoria anguinea,,
80180,29,Naucoria badia,,
90682,29,Naucoria bohemica,,
214172,29,Naucoria cephalascens,,
193313,29,Naucoria cerodes,,
57662,29,Naucoria clavuligeroides,,
6423,29,Naucoria echinospora,,
124712,29,Naucoria erinaceus,,
78541,29,Naucoria escharioides,Ochre Aldercap,
22816,29,Naucoria glandiformis,,
43608,29,Naucoria graminicola,,
140974,29,Naucoria hamadryas,,
88993,29,Naucoria innocua,,
217093,29,Naucoria latissima,,
169220,29,Naucoria luteolofibrillosa,,
217116,29,Naucoria melinoides,,
128629,29,Naucoria nasuta,,
47081,29,Naucoria nucea,,
232384,29,Naucoria obtusa,,
34693,29,Naucoria paludosa,,
126170,29,Naucoria porriginosa,,
121261,29,Naucoria pseudoscolecina,,
29419,29,Naucoria saliceti,,
17524,29,Naucoria salicetorum,,
257777,29,Naucoria salicis,,
97560,29,Naucoria scolecina,,
114360,29,Naucoria scorpioides,,
164097,29,Naucoria semiflexa,,
152472,29,Naucoria silvaenovae,,
243271,29,Naucoria sobria,,
189525,29,Naucoria spadicea,,
143488,29,Naucoria sphagneti,,
73158,29,Naucoria striatula,Striate Aldercap,
59910,29,Naucoria suavis,,
173707,29,Naucoria subconspersa,,
222499,29,Naucoria subglobosa,,
5528,29,Naucoria submelinoides,,
214832,29,Naucoria subtemulenta,,
130979,29,Naucoria tantilla,,
134491,29,Naucoria tenax,,
80400,62,Naucoridae,,
47465,62,Naucoris,,
224794,62,Naucoris maculatus,,
337563,10,Naucrates,,
38935,10,Naucrates ductor,Pilot-fish,
86722,44,Nauphoeta,,
103194,44,Nauphoeta cinerea,Cinereous Cockroach,
177619,39,Nausibius,,
70657,39,Nausibius clavicornis,,
21071,16,Nausithoe,,
334351,16,Nausithoe atlantica,,
331184,16,Nausithoe globifera,,
336408,16,Nausithoidae,,
341193,73,Nausitora,,
340259,73,Nausitora fusticulus,,
176793,1,Nautarachna,,
71376,1,Nautarachna crassa,,
290059,3,Nautococcaceae,,
222446,3,Nautococcus,,
169707,3,Nautococcus caudatus,,
73664,3,Nautococcus pyriformis,,
119431,29,Nautosphaeria,,
165196,29,Nautosphaeria cristaminuta,,
48030,27,Navarretia,,
73893,27,Navarretia intertexta,,
83183,27,Navarretia squarrosa,Skunkweed,
112545,29,Navicella,,
170512,29,Navicella pileata,,
339872,21,Navicella pusilla,,
147864,21,Navicula,,
341086,21,Navicula,,
247191,21,Navicula abiskoensis,,
63135,21,Navicula aboensis,,
115386,21,Navicula absoluta,,
5671,21,Navicula accedens,,
40364,21,Navicula acceptata,,
210096,21,Navicula agrestis,,
62477,21,Navicula algida,,
114034,21,Navicula amphibola,,
16880,21,Navicula anca,,
197742,21,Navicula angusta,,
331316,21,Navicula antonii,,
6474,21,Navicula apiculata,,
128592,21,Navicula approximata,,
13508,21,Navicula approximata form morei,,
170776,21,Navicula approximata var. niceaensis,,
340623,21,Navicula aquaedurae,,
74560,21,Navicula arata,,
340302,21,Navicula arcus,,
160135,21,Navicula armata,,
62251,21,Navicula armoricana,,
110004,21,Navicula arvensis,,
132337,21,Navicula arvensis var. major,,
36361,21,Navicula asellus,,
46561,21,Navicula atomus,,
204114,21,Navicula atomus var. excelsa,,
91434,21,Navicula atomus var. permitis,,
222667,21,Navicula avenacea,,
48616,21,Navicula avonensis,,
170023,21,Navicula bacillaris,,
117332,21,Navicula bacillifera,,
243622,21,Navicula bacilloides,,
74691,21,Navicula bahusiensis,,
74848,21,Navicula bahusiensis var. arctica,,
15658,21,Navicula bahusiensis var. istriana,,
287943,21,Navicula begeri,,
256760,21,Navicula biskanteri,,
101502,21,Navicula bottnica,,
70215,21,Navicula brasiliana,,
124959,21,Navicula bremensis,,
61449,21,Navicula brockmanni,,
77531,21,Navicula bryophila,,
144434,21,Navicula caenosus,,
228150,21,Navicula capitata,,
69913,21,Navicula capitatoradiata,,
27677,21,Navicula cari,,
62813,21,Navicula carinifera,,
334816,21,Navicula caroliniana,,
221821,21,Navicula carteri,,
109459,21,Navicula caterva,,
209291,21,Navicula charlatii,,
54340,21,Navicula cincta,,
35511,21,Navicula citrus,,
101250,21,Navicula clamans,,
176546,21,Navicula claytonii,,
220083,21,Navicula clementis,,
105796,21,Navicula clementis var. linearis,,
26984,21,Navicula cluthensis,,
126774,21,Navicula cocconeiformis,,
117207,21,Navicula cocconeiformis form parva,,
193247,21,Navicula cocconioides,,
213955,21,Navicula completa,,
241334,21,Navicula concentrica,,
191235,21,Navicula constans,,
123182,21,Navicula constans var. symmetrica,,
339608,21,Navicula contenta,,
153803,21,Navicula costulata,,
213989,21,Navicula crucicula,,
36265,21,Navicula crucicula var. obtusata,,
226949,21,Navicula cruciculoides,,
207062,21,Navicula crucigera,,
110644,21,Navicula cryptocephala,,
240184,21,Navicula cryptocephala form terrestris,,
222376,21,Navicula cryptocephala var. exilis,,
134685,21,Navicula cryptocephala var. perminuta,,
95735,21,Navicula cryptolyra,,
37763,21,Navicula cryptostriata,,
69384,21,Navicula cryptotenella,,
157512,21,Navicula cryptotenella-type,,
336402,21,Navicula cryptotenelloides,,
239217,21,Navicula cuspidata,,
215839,21,Navicula cuspidata var. heribaudi,,
45020,21,Navicula cymbula,,
132511,21,Navicula debilissima,,
24611,21,Navicula declivis,,
83828,21,Navicula decussis,,
342009,21,Navicula derasa var. transitans,,
255819,21,Navicula destricta,,
96742,21,Navicula detenta,,
61027,21,Navicula diabolica,,
331753,21,Navicula dicephala,,
199533,21,Navicula diengensis,,
36727,21,Navicula difficillima,,
67374,21,Navicula difficillimoides,,
213360,21,Navicula digitoradiata,,
256937,21,Navicula digitoradiata form linearis,,
110225,21,Navicula digitoradiata var. minima,,
174407,21,Navicula digitoradiata var. rostrata,,
106534,21,Navicula digitulus,,
59095,21,Navicula digna,,
43176,21,Navicula dilucida,,
134178,21,Navicula diluviana,,
209648,21,Navicula diploneoides,,
333383,21,Navicula directa,,
334154,21,Navicula distans,,
67328,21,Navicula dithmarsica,,
336848,21,Navicula duerrenbergiana,,
44991,21,Navicula eidrigiana,,
62413,21,Navicula elginensis,,
91729,21,Navicula elginensis var. cuneata,,
20735,21,Navicula elginensis var. rostrata,,
206153,21,Navicula erifuga,,
171361,21,Navicula evanida,,
52756,21,Navicula exigua,,
187615,21,Navicula exigua var. signata,,
56556,21,Navicula exiguiformis,,
338085,21,Navicula exilis,,
227535,21,Navicula explanata,,
189405,21,Navicula falaisensis,,
227517,21,Navicula farta,,
84696,21,Navicula fennica,,
28063,21,Navicula finnmarchica,,
44202,21,Navicula fluens,,
178610,21,Navicula fluviatilis,,
75695,21,Navicula fossalis,,
182700,21,Navicula fossalis var. obsidialis,,
194990,21,Navicula fossaloides,,
98879,21,Navicula fragilarioides,,
210776,21,Navicula fromenterae,,
123780,21,Navicula frustulum,,
77047,21,Navicula galikii,,
116751,21,Navicula gastrum,,
179908,21,Navicula gastrum var. signata,,
141704,21,Navicula geitleri,,
147596,21,Navicula genustriata,,
100370,21,Navicula gerloffi,,
51256,21,Navicula gibbula,,
231187,21,Navicula globosa,,
247099,21,Navicula globulifera,,
143649,21,Navicula glomus,,
127868,21,Navicula gottlandica,,
332479,21,Navicula gracilis,,
248890,21,Navicula graciloides,,
331562,21,Navicula granii,,
17587,21,Navicula gregaria,,
84204,21,Navicula grimmei,,
57677,21,Navicula grippii,,
42215,21,Navicula gysigensis,,
73496,21,Navicula halophilioides,,
172500,21,Navicula hambergii,,
192942,21,Navicula harderi,,
97233,21,Navicula hasta,,
333914,21,Navicula heimansioides,,
24979,21,Navicula helvetica,,
14341,21,Navicula heufleriana,,
189093,21,Navicula heufleriana var. minor,,
116884,21,Navicula hoefleri,,
112864,21,Navicula humerosa,,
97271,21,Navicula humerosa var. constricta,,
254203,21,Navicula humerosa var. minor,,
157941,21,Navicula hustedtii,,
86772,21,Navicula hyalosira,,
205942,21,Navicula ignota,,
146048,21,Navicula ignota var. acceptata,,
79146,21,Navicula ignota var. anglica,,
183616,21,Navicula ignota var. palustris,,
229929,21,Navicula ilopangoensis,,
63137,21,Navicula imbricata,,
148318,21,Navicula impexa,,
153755,21,Navicula incertata,,
241378,21,Navicula inexpectans,,
43154,21,Navicula ingenua,,
237485,21,Navicula ingrata,,
129933,21,Navicula integra,,
114036,21,Navicula interglacialis,,
83634,21,Navicula jaagii,,
333891,21,Navicula jaernefeltii,,
88940,21,Navicula jentzii,,
290052,21,Navicula joubaudii,,
160101,21,Navicula kariana,,
231767,21,Navicula kariana var. frigida,,
155988,21,Navicula kariana var. perpusilla,,
233392,21,Navicula kotschyi,,
207956,21,Navicula krasskei,,
160137,21,Navicula kriegeri,,
100118,21,Navicula kuelbsii,,
42514,21,Navicula lacunolaciniata,,
188606,21,Navicula laevissima,,
193474,21,Navicula laevissima var. perhibita,,
253035,21,Navicula lanceolata,,
209356,21,Navicula lapidosa,,
28701,21,Navicula lapila,,
113154,21,Navicula latens,,
97867,21,Navicula laterostrata,,
65737,21,Navicula laterostrata var. rostrata,,
193886,21,Navicula laticeps,,
39021,21,Navicula lenzii,,
121781,21,Navicula leptostriata,,
135940,21,Navicula lesmonensis,,
177601,21,Navicula levanderi,,
229580,21,Navicula libonensis,,
334486,21,Navicula littoralis,,
141975,21,Navicula longa,,
130180,21,Navicula longirostris,,
208059,21,Navicula lucidula,,
164279,21,Navicula ludloviana,,
332998,21,Navicula lundii,,
248126,21,Navicula maceria,,
230344,21,Navicula madumensis,,
34231,21,Navicula margalithii,,
101049,21,Navicula medioconvexa,,
252522,21,Navicula mediocris,,
240782,21,Navicula menda,,
38506,21,Navicula menisculus,,
335764,21,Navicula menisculus var. grunowii,,
340292,21,Navicula menisculus var. upsaliensis,,
333744,21,Navicula microcari,,
240694,21,Navicula minima,,
145617,21,Navicula minima var. atomoides,,
245206,21,Navicula minthe,,
11333,21,Navicula minuscula,,
88525,21,Navicula minuscula var. muralis,,
130094,21,Navicula minusculoides,,
214005,21,Navicula misella,,
75299,21,Navicula modica,,
110057,21,Navicula molestiformis,,
173229,21,Navicula muraloides,,
121327,21,Navicula mutica,,
181917,21,Navicula mutica form gibbosa,,
198200,21,Navicula mutica form intermedia,,
220793,21,Navicula nebulosa,,
230930,21,Navicula notha,,
36436,21,Navicula obdurata,,
250411,21,Navicula oblonga,,
71544,21,Navicula oblonga var. lanceolata,,
146531,21,Navicula oblonga var. subcapitata,,
12463,21,Navicula obsoleta,,
71570,21,Navicula occulta,,
